"","X","LUCAS_LC","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","SRTM","TimeScan.NDBImax","TimeScan.NDBImin","TimeScan.NDBIavg","TimeScan.NDBIsd","TimeScan.NDBIslope","TimeScan.mNDWImax","TimeScan.mNDWImin","TimeScan.mNDWIavg","TimeScan.mNDWIsd","TimeScan.mNDWIslope","TimeScan.NDVImax","TimeScan.NDVImin","TimeScan.NDVIavg","TimeScan.NDVIsd","TimeScan.NDVIslope","GUF","L8.evi","L8.msavi","L8.ndmi","L8.ndvi","L8.savi","L7.evi","L7.msavi","L7.ndmi","L7.ndvi","L7.savi","MOD.evi","MOD.ndvi","x","y","LCname"
"1438",1438,7,0.0308202933520079,0.0479426793754101,0.0500500500202179,0.0651704370975494,0.149465247988701,0.176018118858337,0.182234868407249,0.19340392947197,0.119645960628986,0.0701227560639381,329.536437988281,-0.627282321453094,-0.757793247699738,-0.687534987926483,0.0402366705238819,0.0449617058038712,0.771511137485504,0.47544863820076,0.561551809310913,0.0644815787672997,0.0573401674628258,0.469054192304611,0.119215697050095,0.323961615562439,0.0925663411617279,0.103232152760029,NA,0.490711122751236,0.474611103534698,0.210219442844391,0.663297235965729,0.477977782487869,0.299594432115555,0.269097208976746,-0.0189333334565163,0.486341655254364,0.296794444322586,0.426400005817413,0.515100002288818,614395,5527375,"grassland"
"1439",1439,7,0.0200200192630291,0.0440440438687801,0.0227596014738083,0.079447865486145,0.201253890991211,0.231547340750694,0.233127862215042,0.242611035704613,0.0776039212942123,0.0408829897642136,364.716369628906,-0.545096635818481,-0.801686942577362,-0.715980470180511,0.0712585970759392,0.0866918340325356,0.648088216781616,0.475382149219513,0.552176594734192,0.0499368831515312,0.0658772215247154,0.636483371257782,0.135156512260437,0.422777473926544,0.151176959276199,0.175591081380844,NA,0.551975011825562,0.538808345794678,0.250775009393692,0.751291692256927,0.528716683387756,0.375116676092148,0.337241679430008,0.0842500030994415,0.545333325862885,0.358900010585785,0.536271452903748,0.561640918254852,612905,5526435,"grassland"
"1440",1440,7,0.0262367632240057,0.0437806211411953,0.0484168380498886,0.0678046494722366,0.14382803440094,0.190717026591301,0.197934776544571,0.210526317358017,0.125493913888931,0.0653811693191528,346.429931640625,-0.605246186256409,-0.858429610729218,-0.712920069694519,0.0636313408613205,0.0507118664681911,0.697205305099487,0.48356968164444,0.579012930393219,0.0620136931538582,0.0636775493621826,0.657782196998596,0.226109564304352,0.384368062019348,0.130575850605965,0.0958174616098404,NA,0.510111093521118,0.490530550479889,0.214036107063293,0.73793888092041,0.492413878440857,0.574805557727814,0.524375021457672,0.221802771091461,0.770052790641785,0.518397212028503,0.395698636770248,0.550215125083923,610165,5529665,"grassland"
"1441",1441,7,0.00906169321388006,0.024972340092063,0.00906169321388006,0.0399873554706573,0.166376903653145,0.217006474733353,0.279279291629791,0.254939138889313,0.0872978270053864,0.0368263013660908,364.367706298828,-0.676899135112762,-0.869829058647156,-0.78169059753418,0.0546521916985512,0.0564536601305008,0.96304839849472,0.580160915851593,0.698827087879181,0.116163671016693,0.0985471680760384,0.675219297409058,-0.340753316879272,0.34175917506218,0.298804044723511,0.254536211490631,NA,0.546774983406067,0.531208336353302,0.352775007486343,0.826733350753784,0.522825002670288,0.342274993658066,0.28705832362175,0.253250002861023,0.710583329200745,0.325341671705246,0.276899993419647,0.476999998092651,608235,5526775,"grassland"
"1442",1442,7,0.00584795325994492,0.0147515935823321,0.00600600615143776,0.0437806211411953,0.169379904866219,0.197513297200203,0.195511296391487,0.2297033816576,0.0882461443543434,0.0352984555065632,345.39697265625,-0.57898998260498,-0.837125182151794,-0.720090210437775,0.066341444849968,0.0767064690589905,0.709584891796112,0.458900958299637,0.550058126449585,0.0616586580872536,0.0618825778365135,0.703785479068756,0.183440342545509,0.440481811761856,0.148885577917099,0.162503346800804,NA,0.527708351612091,0.51393336057663,0.201683327555656,0.713666677474976,0.507866680622101,0.49918332695961,0.465741664171219,0.163499996066093,0.732675015926361,0.472016662359238,0.326899796724319,0.382497280836105,612175,5528925,"grassland"
"1443",1443,7,0.0183868072926998,0.0321374014019966,0.0292924512177706,0.0595332160592079,0.141246512532234,0.165902748703957,0.178705021739006,0.183446601033211,0.129550606012344,0.0679100155830383,412.578826904297,-0.55282586812973,-0.831124901771545,-0.700729012489319,0.0771798118948936,0.084476113319397,0.877601563930511,0.443744480609894,0.55554461479187,0.103875413537025,0.103308901190758,0.594962775707245,-0.0871219485998154,0.37493234872818,0.167093813419342,0.159582152962685,NA,0.317274987697601,0.302391678094864,-0.00944999977946281,0.477375000715256,0.324750006198883,0.370766669511795,0.33114168047905,0.0313583351671696,0.491349995136261,0.350283324718475,0.337459355592728,0.570505678653717,614785,5535405,"grassland"
"1444",1444,7,0.0330330319702625,0.0467836260795593,0.0478899963200092,0.0830830857157707,0.14330118894577,0.161319211125374,0.169748693704605,0.204309567809105,0.176439598202705,0.0955165699124336,358.100341796875,-0.619051814079285,-0.833017349243164,-0.727417290210724,0.0597567707300186,0.0539385564625263,0.718210399150848,0.461913555860519,0.580751299858093,0.0759250745177269,0.0796616226434708,0.682781279087067,0.0336469635367393,0.416811734437943,0.180634886026382,0.16337451338768,NA,0.489072233438492,0.472663879394531,0.137544438242912,0.705211102962494,0.475169450044632,0.434136122465134,0.392049998044968,0.0941083356738091,0.698897242546082,0.413436114788055,0.305060476064682,0.514216125011444,607375,5526695,"grassland"
"1445",1445,7,0.0271850805729628,0.0408829897642136,0.034613560885191,0.0641167461872101,0.133712664246559,0.152678996324539,0.164427578449249,0.172699019312859,0.122701652348042,0.072124756872654,406.152435302734,-0.598063409328461,-0.808201789855957,-0.71703040599823,0.0535876452922821,0.0593276210129261,0.841292202472687,0.505755841732025,0.595909297466278,0.096817284822464,0.101038925349712,0.533879101276398,0.0208639819175005,0.358661144971848,0.138838574290276,0.155455365777016,NA,0.404558330774307,0.386141657829285,0.163316667079926,0.637191653251648,0.402633339166641,0.415691673755646,0.373275011777878,0.122383333742619,0.642383337020874,0.393325001001358,0.305018723011017,0.33730360865593,614775,5531065,"grassland"
"1446",1446,7,0.0161213837563992,0.0398293025791645,0.0178072806447744,0.0782361328601837,0.203888103365898,0.245666712522507,0.255149900913239,0.272430330514908,0.116116113960743,0.0552657917141914,335.002258300781,-0.616118729114532,-0.801232695579529,-0.719575703144073,0.0595739483833313,0.0620972625911236,0.767378091812134,0.532658517360687,0.609995245933533,0.0669969245791435,0.0735683962702751,0.552889347076416,0.0977817624807358,0.359124332666397,0.162969350814819,0.161975488066673,NA,0.585708320140839,0.574763894081116,0.313238888978958,0.811658322811127,0.553288877010345,0.417683333158493,0.227083340287209,0.0461555570363998,0.244405552744865,0.2309750020504,0.239521697163582,0.384146630764008,615785,5533115,"grassland"
"1447",1447,7,0.016384806483984,0.039355143904686,0.0265001840889454,0.0725462287664413,0.182340234518051,0.213265895843506,0.228544339537621,0.225646704435349,0.123966068029404,0.0617459565401077,358.229248046875,-0.513691663742065,-0.874927461147308,-0.727058231830597,0.0972750633955002,0.105004005134106,0.941916406154633,0.426106065511703,0.607590854167938,0.134005039930344,0.139006763696671,0.607730686664581,-0.17669777572155,0.359253764152527,0.207806900143623,0.212221920490265,NA,0.521200001239777,0.501358330249786,0.224508330225945,0.707633316516876,0.501150012016296,0.410775005817413,0.369641661643982,0.0377499982714653,0.664950013160706,0.393533319234848,0.396499991416931,0.563899993896484,611805,5526655,"grassland"
"1448",1448,7,0.0175438597798347,0.0348242968320847,0.0294505022466183,0.0652231201529503,0.157262519001961,0.185448601841927,0.184869080781937,0.202729046344757,0.117275170981884,0.0590063743293285,334.22705078125,-0.546083450317383,-0.813417851924896,-0.703605711460114,0.0761266797780991,0.0957682207226753,0.699545800685883,0.466356754302979,0.5881427526474,0.0657317340373993,0.0696107372641563,0.549278974533081,-0.000638352474197745,0.308545291423798,0.163014501333237,0.184350296854973,NA,0.393113881349564,0.380427777767181,0.187280550599098,0.575052797794342,0.397152781486511,0.355352789163589,0.327333331108093,0.110761113464832,0.558408319950104,0.350458323955536,0.326499998569489,0.495200008153915,611785,5528585,"grassland"
"1449",1449,7,0.0255518667399883,0.0488383136689663,0.0462040975689888,0.0943048298358917,0.154259517788887,0.175754696130753,0.191559985280037,0.211105838418007,0.106316842138767,0.056582897901535,435.708709716797,-0.566078424453735,-0.886259377002716,-0.721307754516602,0.096071682870388,0.128237411379814,0.877799212932587,0.482720822095871,0.622316181659698,0.101743757724762,0.123864538967609,0.667583107948303,0.00507439207285643,0.312846183776855,0.184769481420517,0.224465593695641,NA,0.55477499961853,0.541541695594788,0.376191675662994,0.756808340549469,0.531791687011719,0.271008342504501,0.239558339118958,0.00730833318084478,0.408050000667572,0.263691663742065,0.235878169536591,0.325558692216873,614385,5530715,"grassland"
"1450",1450,7,0.0190190188586712,0.0362994559109211,0.0327169261872768,0.0635372251272202,0.140034765005112,0.164532959461212,0.178230866789818,0.190190196037292,0.115589275956154,0.0607449561357498,312.097778320312,-0.626072525978088,-0.809922158718109,-0.725071430206299,0.0613142289221287,0.061383631080389,0.678765118122101,0.487943440675735,0.574459254741669,0.0521451011300087,0.0636217445135117,0.661906063556671,0.212960660457611,0.422712445259094,0.155031859874725,0.148740112781525,NA,0.63052499294281,0.62835830450058,0.377666652202606,0.845516681671143,0.592533349990845,0.442691653966904,0.399699985980988,0.23309999704361,0.641258358955383,0.415116667747498,0.466211140155792,0.479507207870483,615425,5527005,"grassland"
"1451",1451,7,0.0156999099999666,0.025973342359066,0.016332121565938,0.0498919971287251,0.148148149251938,0.177493289113045,0.203624680638313,0.196459621191025,0.107950054109097,0.0551604218780994,336.178924560547,-0.610639333724976,-0.835564255714417,-0.72519063949585,0.0675428211688995,0.0633834451436996,0.64442777633667,0.479703545570374,0.563071608543396,0.0411024317145348,0.0445773713290691,0.699181318283081,0.24280047416687,0.451817989349365,0.160772979259491,0.140381038188934,NA,0.585052788257599,0.574044466018677,0.285244435071945,0.824966669082642,0.554377794265747,0.561058342456818,0.516361117362976,0.239977777004242,0.78490275144577,0.512416660785675,0.391651421785355,0.502152800559998,610825,5528695,"grassland"
"1452",1452,7,0.021126389503479,0.0399346724152565,0.040303461253643,0.0852958187460899,0.137031763792038,0.1538907289505,0.170433595776558,0.182340234518051,0.159053787589073,0.0849270299077034,385.960632324219,-0.572467386722565,-0.859500348567963,-0.692838609218597,0.0758901759982109,0.0976553931832314,0.712844371795654,0.428103089332581,0.549645364284515,0.0788013488054276,0.101743198931217,0.714472234249115,0.0958289504051208,0.359047889709473,0.156115934252739,0.170462742447853,NA,0.398822218179703,0.381866663694382,0.0759638920426369,0.600883305072784,0.400249987840652,0.494988888502121,0.446350008249283,0.165933325886726,0.740647196769714,0.458016663789749,0.473210692405701,0.5803502202034,612865,5533085,"grassland"
"1453",1453,7,0.029766608029604,0.0462567843496799,0.06132448092103,0.0886676162481308,0.131710663437843,0.152626305818558,0.157473266124725,0.181602656841278,0.166008114814758,0.0986249372363091,345.354583740234,-0.59806489944458,-0.851310670375824,-0.730017364025116,0.0780913159251213,0.0531455017626286,0.802364647388458,0.409224599599838,0.569964706897736,0.0956522524356842,0.0932814329862595,0.73849755525589,0.228454411029816,0.453018397092819,0.151814743876457,0.11516822129488,NA,0.515519440174103,0.49763610959053,0.176944449543953,0.709897220134735,0.497802764177322,0.48698890209198,0.442725002765656,0.125311106443405,0.708933353424072,0.45434445142746,0.310251712799072,0.512644231319427,607405,5526805,"grassland"
"1454",1454,7,0.0213371273130178,0.0371950902044773,0.0355091951787472,0.0652758032083511,0.150571629405022,0.172540962696075,0.178810387849808,0.195880085229874,0.125651970505714,0.0670143812894821,310.547210693359,-0.616370737552643,-0.795618712902069,-0.707728385925293,0.0445137284696102,0.0486054867506027,0.876712560653687,0.521425843238831,0.604699194431305,0.0849182978272438,0.0833191350102425,0.490506201982498,-0.0423136875033379,0.314850091934204,0.144178658723831,0.13425700366497,NA,0.48842778801918,0.472697228193283,0.195097222924232,0.701255559921265,0.477086097002029,0.526627779006958,0.475402772426605,0.250505566596985,0.743377804756165,0.480549991130829,0.359260320663452,0.450456857681274,607735,5535745,"grassland"
"1455",1455,7,0.0366682484745979,0.0564775317907333,0.0751277580857277,0.0988883599638939,0.149623304605484,0.169801384210587,0.184342235326767,0.199251890182495,0.160528942942619,0.0917759835720062,443.544342041016,-0.568734884262085,-0.833679795265198,-0.697542428970337,0.0727308690547943,0.0913779363036156,0.924897193908691,0.507265210151672,0.601120591163635,0.101814344525337,0.100934781134129,0.556553244590759,-0.144924849271774,0.288261026144028,0.16488978266716,0.167700991034508,NA,0.536166667938232,0.517774999141693,0.330833345651627,0.784291684627533,0.51300835609436,0.489100009202957,0.438766658306122,0.256208330392838,0.77016669511795,0.452291667461395,0.235187962651253,0.319862425327301,614505,5530565,"grassland"
"1456",1456,7,0.0123808020725846,0.0260260254144669,0.0112744327634573,0.0541067384183407,0.190822407603264,0.243928134441376,0.231863439083099,0.261366635560989,0.0979927331209183,0.0411990955471992,350.122375488281,-0.632442831993103,-0.806578040122986,-0.731780588626862,0.0544550120830536,0.0596809908747673,0.728240430355072,0.465879827737808,0.58250892162323,0.0716778710484505,0.0773000493645668,0.627036690711975,0.222633630037308,0.428577303886414,0.130249798297882,0.111092083156109,NA,0.415691673755646,0.385669440031052,0.136186107993126,0.538994431495667,0.399677783250809,0.428469449281693,0.372055560350418,0.101238891482353,0.617963910102844,0.392075002193451,0.374930083751678,0.559615671634674,608935,5526425,"grassland"
"1457",1457,7,0.00900900922715664,0.0281333960592747,0.00800800789147615,0.0507876314222813,0.219429954886436,0.284389644861221,0.298456341028214,0.298034876585007,0.0974658876657486,0.0396712496876717,370.226593017578,-0.673349618911743,-0.836920320987701,-0.74145382642746,0.0473071746528149,0.0658620148897171,0.640717208385468,0.466927766799927,0.561860740184784,0.0495952107012272,0.0548037774860859,0.672567486763,0.293181598186493,0.47824826836586,0.12278014421463,0.155542626976967,NA,0.69543331861496,0.699349999427795,0.45971667766571,0.898333311080933,0.636883318424225,0.682741641998291,0.645900011062622,0.385374993085861,0.855958342552185,0.605133354663849,0.239392668008804,0.373725682497025,611985,5530775,"grassland"
"1458",1458,7,0.0144354877993464,0.0227069165557623,0.0179653335362673,0.0352457724511623,0.135029762983322,0.203045144677162,0.206258893013,0.219113856554031,0.0669090151786804,0.0346662439405918,320.358459472656,-0.548046052455902,-0.805011391639709,-0.700114607810974,0.0774267315864563,0.0803286209702492,0.705844759941101,0.510336220264435,0.595093011856079,0.0474721342325211,0.0530303455889225,0.555608510971069,-0.0589235462248325,0.30438756942749,0.182145342230797,0.142383024096489,NA,0.487083345651627,0.469391673803329,0.262083321809769,0.680052757263184,0.475077778100967,0.30064445734024,0.261958330869675,0.0555805563926697,0.490850001573563,0.290019452571869,0.390061467885971,0.534300327301025,607985,5527195,"grassland"
"1459",1459,7,0.0122227491810918,0.0288709755986929,0.0165955424308777,0.056688267737627,0.169801384210587,0.205732047557831,0.216163530945778,0.225172534584999,0.103893369436264,0.0473631508648396,345.137359619141,-0.624648809432983,-0.833989262580872,-0.726294994354248,0.056624099612236,0.0727347731590271,0.608791351318359,0.471135854721069,0.545855224132538,0.0379163883626461,0.0441960021853447,0.690229296684265,0.2494847625494,0.444580614566803,0.134101822972298,0.185343101620674,NA,0.445641666650772,0.428541660308838,0.1389250010252,0.642650008201599,0.439333319664001,0.607058346271515,0.559116661548615,0.268233329057693,0.776950001716614,0.543200016021729,0.39727970957756,0.545076191425323,610395,5529515,"grassland"
"1460",1460,7,0.0138559611514211,0.0306095574051142,0.0148569624871016,0.0513671562075615,0.184974446892738,0.226015493273735,0.244823768734932,0.243559345602989,0.118118114769459,0.0537379495799541,333.106811523438,-0.566194474697113,-0.825694859027863,-0.714845895767212,0.069627083837986,0.0527643300592899,0.66632878780365,0.417446225881577,0.528831362724304,0.0567205958068371,0.0606628805398941,0.69488650560379,0.143168732523918,0.447047382593155,0.166738510131836,0.141860514879227,NA,0.73125833272934,0.72442501783371,0.365208327770233,0.867833316326141,0.664708316326141,0.547749996185303,0.49667501449585,0.145750001072884,0.737058341503143,0.496874988079071,0.4588942527771,0.599574327468872,612525,5527565,"grassland"
"1461",1461,7,0.0231810752302408,0.0399873554706573,0.0435698851943016,0.0817132890224457,0.137611299753189,0.15889573097229,0.170855060219765,0.191243872046471,0.164532959461212,0.0877719819545746,331.990478515625,-0.645400941371918,-0.835913181304932,-0.734729886054993,0.056434154510498,0.0717785432934761,0.872331440448761,0.520666182041168,0.645877838134766,0.116392940282822,0.147993370890617,0.661605596542358,-0.0761023163795471,0.33326929807663,0.214145079255104,0.230201318860054,NA,0.708833336830139,0.713091671466827,0.382216662168503,0.887099981307983,0.649966657161713,0.53844165802002,0.492908328771591,0.270608335733414,0.798174977302551,0.493983328342438,0.409739285707474,0.49245098233223,614465,5527695,"grassland"
"1462",1462,7,0.0165428593754768,0.0326115600764751,0.0157525949180126,0.065328486263752,0.187555983662605,0.226068168878555,0.237606033682823,0.250408291816711,0.1215425953269,0.0561614260077477,361.802276611328,-0.599504292011261,-0.849855184555054,-0.726984977722168,0.0640267133712769,0.063176304101944,0.944856226444244,0.477735728025436,0.602088332176208,0.102951996028423,0.085989847779274,0.59570050239563,-0.238435998558998,0.360075116157532,0.193885073065758,0.169386744499207,NA,0.499891668558121,0.483241677284241,0.189294442534447,0.710963904857635,0.485825002193451,0.343730568885803,0.305474996566772,0.0519388876855373,0.587891638278961,0.335461109876633,0.30053037405014,0.50704550743103,607865,5526575,"grassland"
"1463",1463,7,0.00753384968265891,0.0238132867962122,0.0141193829476833,0.0522101037204266,0.129550606012344,0.164849057793617,0.159106478095055,0.159896746277809,0.105790004134178,0.0590063743293285,304.932739257812,-0.622869968414307,-0.766806662082672,-0.706134378910065,0.0435272678732872,0.0445074215531349,0.597100555896759,0.501272916793823,0.558099746704102,0.0292822755873203,0.0325230434536934,0.532313525676727,0.228407770395279,0.392769545316696,0.0931181609630585,0.0978197604417801,NA,0.482699990272522,0.469099998474121,0.243791669607162,0.70811665058136,0.47289165854454,0.350749999284744,0.308200001716614,0.0782750025391579,0.55959165096283,0.335791677236557,0.481066733598709,0.524324059486389,613905,5527105,"grassland"
"1464",1464,7,0.0288709755986929,0.0418313033878803,0.0373004600405693,0.0595332160592079,0.12928718328476,0.169906750321388,0.171065807342529,0.199673354625702,0.134819030761719,0.0742321237921715,285.909027099609,-0.617265522480011,-0.795078814029694,-0.707852602005005,0.0429275706410408,0.0531241409480572,0.802221179008484,0.533839046955109,0.621159315109253,0.0832749307155609,0.0822545886039734,0.421235293149948,0.0965884029865265,0.283416658639908,0.104228332638741,0.109475925564766,NA,0.447625011205673,0.426800012588501,0.157916665077209,0.654958307743073,0.43934166431427,0.327349990606308,0.296249985694885,0.063441663980484,0.489425003528595,0.319383323192596,0.491819471120834,0.57609224319458,607035,5536195,"grassland"
"1465",1465,7,0.0109056420624256,0.0188609659671783,0.0162267535924911,0.0526842623949051,0.116484902799129,0.132553607225418,0.126600280404091,0.160054787993431,0.120699644088745,0.0658553317189217,366.106475830078,-0.669621527194977,-0.829819023609161,-0.747783243656158,0.0514780208468437,0.0432008169591427,0.790689408779144,0.548627912998199,0.638392627239227,0.069953016936779,0.0674882084131241,0.623498201370239,0.173194870352745,0.402112931013107,0.162016063928604,0.145092740654945,NA,0.540672242641449,0.530588865280151,0.303647220134735,0.826366662979126,0.522236108779907,0.394366651773453,0.32696944475174,0.0850611105561256,0.544111132621765,0.350975006818771,0.233643293380737,0.542100250720978,614155,5534165,"grassland"
"1466",1466,7,0.0207049157470465,0.0377746149897575,0.0335598774254322,0.0702808052301407,0.138085454702377,0.152257516980171,0.163057789206505,0.174174174666405,0.152362883090973,0.0846109241247177,345.650726318359,-0.56004524230957,-0.781906604766846,-0.669712662696838,0.0602036640048027,0.066944882273674,0.651958167552948,0.439939469099045,0.54378479719162,0.0677837505936623,0.0840530097484589,0.525190472602844,0.146291986107826,0.342690259218216,0.101202107965946,0.113262191414833,NA,0.356402784585953,0.340641677379608,-0.00162777781952173,0.536216676235199,0.361786097288132,0.38548332452774,0.340641677379608,0.019791666418314,0.60058057308197,0.366108328104019,0.419600009918213,0.578499972820282,608885,5526755,"grassland"
"1467",1467,7,0.0224961806088686,0.0389863550662994,0.0349296666681767,0.0705442279577255,0.136294186115265,0.160054787993431,0.167904749512672,0.177335232496262,0.138717666268349,0.0830830857157707,299.294860839844,-0.637709975242615,-0.82806271314621,-0.724934756755829,0.051895696669817,0.0566948689520359,0.876346826553345,0.521638870239258,0.639188289642334,0.103994727134705,0.121824502944946,0.591690242290497,-0.0500892996788025,0.303923010826111,0.155972257256508,0.186127111315727,NA,0.422699987888336,0.40292501449585,0.142499998211861,0.622600018978119,0.418900012969971,0.375200003385544,0.319999992847443,0.112949997186661,0.572799980640411,0.346100002527237,0.359240651130676,0.449466675519943,607515,5535585,"grassland"
"1468",1468,7,0.00684895412996411,0.0148569624871016,0.00626942748203874,0.0313998199999332,0.127970069646835,0.176808387041092,0.19566935300827,0.187450602650642,0.0747589692473412,0.0293978191912174,404.668243408203,-0.581736922264099,-0.805586040019989,-0.728074550628662,0.0735878199338913,0.0579806305468082,0.691669881343842,0.471645623445511,0.575286328792572,0.0628038719296455,0.0552674196660519,0.66681843996048,0.135955810546875,0.440761804580688,0.155712991952896,0.13383661210537,NA,0.615697205066681,0.613524973392487,0.359886109828949,0.862766683101654,0.580147206783295,0.467716664075851,0.414630562067032,0.250277787446976,0.676919460296631,0.430074989795685,0.437313109636307,0.53357607126236,613735,5533535,"grassland"
"1469",1469,7,0.0136452242732048,0.0322954542934895,0.0170170161873102,0.0594805330038071,0.149675995111465,0.177124500274658,0.208998471498489,0.195511296391487,0.0986776277422905,0.0496285744011402,278.129913330078,-0.624113082885742,-0.877979516983032,-0.72189337015152,0.060022234916687,0.0642742514610291,0.807506203651428,0.522781670093536,0.623344898223877,0.0720603466033936,0.0797582864761353,0.633195757865906,0.0889120027422905,0.315762490034103,0.120776623487473,0.120998658239841,NA,0.491200000047684,0.477349996566772,0.30935001373291,0.69982498884201,0.477874994277954,0.480699986219406,0.433349996805191,0.201075002551079,0.679899990558624,0.445899993181229,0.405397832393646,0.488120913505554,606885,5535615,"grassland"
"1470",1470,7,0.0246562343090773,0.0416732504963875,0.0293978191912174,0.0740213915705681,0.178494289517403,0.219693377614021,0.220325589179993,0.231178551912308,0.0846636146306992,0.0475738905370235,337.401641845703,-0.611472010612488,-0.778937757015228,-0.692694902420044,0.0558509081602097,0.0565894544124603,0.685779690742493,0.497929990291595,0.574602067470551,0.0554527305066586,0.0655487328767776,0.534984171390533,0.120569661259651,0.321208983659744,0.133388951420784,0.168027952313423,NA,0.519847214221954,0.492000013589859,0.299455553293228,0.673611104488373,0.493261098861694,0.499455541372299,0.443347215652466,0.17116667330265,0.675238907337189,0.452805548906326,0.404201984405518,0.571990430355072,609155,5526515,"grassland"
"1471",1471,7,0.0198092833161354,0.0327169261872768,0.0423054620623589,0.0629050135612488,0.137347877025604,0.164111480116844,0.122807018458843,0.159317210316658,0.107739321887493,0.0652758032083511,320.103820800781,-0.642924785614014,-0.783925354480743,-0.709354877471924,0.0426487736403942,0.0406987704336643,0.632832288742065,0.497870236635208,0.562659323215485,0.033099576830864,0.0338370800018311,0.569056987762451,0.227879881858826,0.401008099317551,0.109447479248047,0.10623574256897,NA,0.592299997806549,0.574750006198883,0.284208327531815,0.757666647434235,0.558908343315125,0.424275010824203,0.375149995088577,0.11936666816473,0.605599999427795,0.39504998922348,0.433148175477982,0.516238629817963,613875,5527205,"grassland"
"1472",1472,7,0.00995732564479113,0.0272904485464096,0.00895632430911064,0.0511037334799767,0.222169533371925,0.296190917491913,0.315894842147827,0.311416685581207,0.107107110321522,0.0450977310538292,320.488433837891,-0.654424488544464,-0.859183371067047,-0.730838060379028,0.0515618771314621,0.0515114143490791,0.669501721858978,0.421589940786362,0.545439779758453,0.0732381492853165,0.0797108337283134,0.69633013010025,0.28427067399025,0.46806412935257,0.127376437187195,0.129570484161377,NA,0.593327760696411,0.581669449806213,0.208247229456902,0.794455528259277,0.562080562114716,0.643616676330566,0.600905537605286,0.348036110401154,0.82919442653656,0.573080539703369,0.364300012588501,0.500999987125397,612175,5528305,"grassland"
"1473",1473,7,0.0156999099999666,0.0420947261154652,0.0218112841248512,0.0782888159155846,0.190875083208084,0.230493649840355,0.2452452480793,0.251145869493484,0.10810811072588,0.0513144731521606,279.093048095703,-0.653542637825012,-0.858729243278503,-0.750685691833496,0.0583991669118404,0.0633255913853645,0.762779176235199,0.502033531665802,0.602742969989777,0.0641429349780083,0.0651306807994843,0.677103877067566,0.179522931575775,0.426200389862061,0.149340152740479,0.159357339143753,NA,0.475697219371796,0.45808333158493,0.179063886404037,0.752094447612762,0.46683332324028,0.504391670227051,0.45051109790802,0.157533332705498,0.676338911056519,0.459283322095871,0.413997232913971,0.500062167644501,606805,5535805,"grassland"
"1474",1474,7,0.021179074421525,0.0386175662279129,0.0428323075175285,0.0757599696516991,0.131974086165428,0.149992093443871,0.15942257642746,0.175069808959961,0.143459245562553,0.0825035572052002,339.463775634766,-0.629176676273346,-0.823187112808228,-0.735519409179688,0.0544805862009525,0.0694965422153473,0.649654626846313,0.502406299114227,0.562650561332703,0.0406884215772152,0.0482755824923515,0.648086667060852,0.147400930523872,0.474902868270874,0.145652443170547,0.178152531385422,NA,0.545577764511108,0.5283083319664,0.233752772212029,0.739955544471741,0.522255539894104,0.425888895988464,0.255975008010864,0.0683888867497444,0.301491677761078,0.264711111783981,0.289755553007126,0.502935230731964,614915,5534005,"grassland"
"1475",1475,7,0.0133291184902191,0.0317686125636101,0.0213371273130178,0.0566355846822262,0.127601280808449,0.150993093848228,0.169696018099785,0.163426578044891,0.110426217317581,0.0660133808851242,340.438507080078,-0.605405211448669,-0.840775191783905,-0.716557741165161,0.0650708898901939,0.0589807815849781,0.731234312057495,0.494256347417831,0.596292614936829,0.0688116475939751,0.0588073842227459,0.636574566364288,0.153405547142029,0.360586911439896,0.147110819816589,0.13182520866394,NA,0.413558334112167,0.393636107444763,0.126111105084419,0.611480534076691,0.410044431686401,0.370372235774994,0.315600007772446,0.11317777633667,0.524383306503296,0.338780552148819,0.315623700618744,0.510931193828583,607535,5526835,"grassland"
"1476",1476,7,0.0170697011053562,0.0377746149897575,0.024972340092063,0.06801538169384,0.153521940112114,0.173594653606415,0.179600656032562,0.192086830735207,0.120120123028755,0.0647489577531815,394.9091796875,-0.557047069072723,-0.798919141292572,-0.696296274662018,0.0769682675600052,0.0895419642329216,0.779650688171387,0.502331256866455,0.595774471759796,0.0719169974327087,0.0583044588565826,0.598975360393524,0.100045949220657,0.290580689907074,0.15384978055954,0.175731331110001,NA,0.513941645622253,0.496508330106735,0.289950013160706,0.70585834980011,0.496749997138977,0.230900004506111,0.204775005578995,-0.0531416684389114,0.327258318662643,0.224891662597656,0.35177543759346,0.435568243265152,610995,5531435,"grassland"
"1477",1477,7,0.0347716137766838,0.0533691570162773,0.0476792566478252,0.0955165699124336,0.148622304201126,0.171908751130104,0.186028137803078,0.204836413264275,0.194457620382309,0.111848689615726,342.780578613281,-0.584238946437836,-0.821048259735107,-0.685314357280731,0.0673561170697212,0.0650497823953629,0.678850889205933,0.443518608808517,0.53385192155838,0.064989373087883,0.0560470037162304,0.599282085895538,0.233762726187706,0.385910987854004,0.123791515827179,0.11432770639658,NA,0.33960834145546,0.32493332028389,-0.0337416678667068,0.477933347225189,0.343958348035812,0.565483331680298,0.500508308410645,0.175883337855339,0.727208316326141,0.499700009822845,0.621599972248077,0.666000008583069,608075,5527875,"grassland"
